"response","fitted","trend","Time","bp","px","bty"
0.376075757575758,0.383909387755606,0.422081970637175,2003.04347826087,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.410318614718615,0.410525448369012,0.422325901942598,2003.08695652174,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.42251645021645,0.421442659278642,0.422569833248022,2003.13043478261,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.421762770562771,0.409341467483676,0.422813764553445,2003.17391304348,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.400048917748918,0.374390319295795,0.423057695858869,2003.21739130435,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.340951515151515,0.32618503341038,0.423301627164293,2003.26086956522,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.257693506493506,0.282236753643071,0.423545558469716,2003.30434782609,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.218362337662338,0.262570483200319,0.42378948977514,2003.34782608696,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.268290949447934,0.282061358344383,0.424033421080563,2003.39130434783,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.35102390229111,0.343702856963156,0.424277352385987,2003.4347826087,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.456264065705565,0.436041777315356,0.42452128369141,2003.47826086957,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.568085429491148,0.536322739246062,0.424765214996834,2003.52173913043,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.660577604037471,0.618259074023736,0.425009146302258,2003.5652173913,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.684428035231978,0.661164228676914,0.425253077607681,2003.60869565217,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.660320705758653,0.656603426090427,0.425497008913105,2003.65217391304,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.597622715184596,0.61003727644171,0.425740940218528,2003.69565217391,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.51046609814184,0.537367016681559,0.425984871523952,2003.73913043478,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.421263034534899,0.458518302089031,0.426228802829375,2003.78260869565,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.350263636363636,0.391091373605247,0.426472734134799,2003.82608695652,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.283509956709957,0.346376578758649,0.426716665440223,2003.86956521739,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.307232034632035,0.328342635720564,0.426960596745646,2003.91304347826,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.314414718614719,0.334674835379733,0.42720452805107,2003.95652173913,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.363962337662338,0.358434913154815,0.427448459356493,2004,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.396785714285714,0.389519807780208,0.427692390661917,2004.04347826087,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.411693506493506,0.416135868393674,0.42793632196734,2004.08695652174,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.41744329004329,0.427053079303421,0.428180253272764,2004.13043478261,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.4053670995671,0.414951887508321,0.428424184578188,2004.17391304348,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.352017316017316,0.380000739320415,0.428668115883611,2004.21739130435,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.339474025974026,0.331795453434985,0.428912047189035,2004.26086956522,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.280338528138528,0.287847173668022,0.429155978494458,2004.30434782609,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.260110822510822,0.26818090322502,0.429399909799882,2004.34782608696,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.225594070972802,0.287671778369214,0.429643841105305,2004.39130434783,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.228379854560701,0.349313276988069,0.429887772410729,2004.4347826087,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.324232099485885,0.441652197339692,0.430131703716153,2004.47826086957,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.43095600055355,0.541933159270417,0.430375635021576,2004.52173913043,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.532164111876249,0.62386949404863,0.430619566327,2004.5652173913,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.617590632588182,0.666774648701675,0.430863497632423,2004.60869565217,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.636113051866837,0.662213846115061,0.431107428937847,2004.65217391304,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.610308858889705,0.615647696466764,0.43135136024327,2004.69565217391,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.527764200842932,0.54297743670611,0.431595291548694,2004.73913043478,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.433997835497835,0.464128722113559,0.431839222854117,2004.78260869565,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.393634199134199,0.396701793629809,0.432083154159541,2004.82608695652,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.352377489177489,0.351986998783339,0.432327085464965,2004.86956521739,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.33955974025974,0.3339530557453,0.432571016770388,2004.91304347826,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.3539329004329,0.340285255404389,0.432814948075812,2004.95652173913,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.364593073593073,0.364045333179668,0.433058879381235,2005,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.40408658008658,0.395130227805044,0.433302810686659,2005.04347826087,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.450989177489177,0.421746288418477,0.433546741992082,2005.08695652174,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.449251082251082,0.432663499328108,0.433790673297506,2005.13043478261,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.43122683982684,0.420562307533186,0.43403460460293,2005.17391304348,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.398548051948052,0.385611159345065,0.434278535908353,2005.21739130435,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.356065800865801,0.337405873459624,0.434522467213777,2005.26086956522,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.292063203463203,0.293457593692639,0.4347663985192,2005.30434782609,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.241010205888484,0.273791323249752,0.435010329824624,2005.34782608696,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.264754090735239,0.293282198394066,0.435254261130047,2005.39130434783,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.35179576482182,0.354923697013026,0.435498192435471,2005.4347826087,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.441398864511864,0.447262617364718,0.435742123740895,2005.47826086957,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.543701052143033,0.547543579295356,0.435986055046318,2005.52173913043,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.629852977065977,0.6294799140731,0.436229986351742,2005.5652173913,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.673913946640002,0.672385068726323,0.436473917657165,2005.60869565217,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.654016861298009,0.667824266139777,0.436717848962589,2005.65217391304,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.575614967793246,0.621258116491324,0.436961780268012,2005.69565217391,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.503908225108225,0.548587856731189,0.437205711573436,2005.73913043478,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.437565367965368,0.469739142138638,0.43744964287886,2005.78260869565,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.370118181818182,0.402312213654816,0.437693574184283,2005.82608695652,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.336250216450216,0.35759741880798,0.437937505489707,2005.86956521739,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.314549350649351,0.339563475770022,0.43818143679513,2005.91304347826,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.328319047619048,0.345895675429205,0.438425368100554,2005.95652173913,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.370641558441558,0.369655753204266,0.438669299405977,2006,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.41491341991342,0.40074064782984,0.438913230711401,2006.04347826087,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.467336796536796,0.427356708443256,0.439157162016824,2006.08695652174,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.493691774891775,0.438273919352887,0.439401093322248,2006.13043478261,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.481279220779221,0.426172727557907,0.439645024627672,2006.17391304348,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.434268398268398,0.391221579369971,0.439888955933095,2006.21739130435,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.379035497835498,0.343016293484568,0.440132887238519,2006.26086956522,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.317858874458874,0.299068013717257,0.440376818543942,2006.30434782609,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.302478787878788,0.279401743274525,0.440620749849366,2006.34782608696,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.301763636363636,0.298892618418629,0.440864681154789,2006.39130434783,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.365685635807985,0.360534117037441,0.441108612460213,2006.4347826087,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.457656329374763,0.452873037388973,0.441352543765637,2006.47826086957,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.541319317049241,0.553153999320361,0.44159647507106,2006.52173913043,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.612783256840074,0.635090334098003,0.441840406376484,2006.5652173913,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.687569793768909,0.677995488751138,0.442084337681907,2006.60869565217,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.701303603160421,0.673434686164616,0.442328268987331,2006.65217391304,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.666872563802488,0.626868536515943,0.442572200292754,2006.69565217391,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.574904381322815,0.55419827675521,0.442816131598178,2006.73913043478,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.491397757020106,0.475349562163166,0.443060062903602,2006.78260869565,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.415935064935065,0.407922633679377,0.443303994209025,2006.82608695652,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.359304761904762,0.363207838832869,0.443547925514449,2006.86956521739,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.322092640692641,0.345173895794797,0.443791856819872,2006.91304347826,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.357052813852814,0.351506095453952,0.444035788125296,2006.95652173913,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.383534199134199,0.375266173229039,0.444279719430719,2007,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.436951948051948,0.406351067854483,0.444523650736143,2007.04347826087,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.502596536796537,0.432967128467919,0.444767582041567,2007.08695652174,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.543115584415584,0.443884339377648,0.44501151334699,2007.13043478261,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.540753246753247,0.431783147582551,0.445255444652414,2007.17391304348,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.499178787878788,0.396831999394622,0.445499375957837,2007.21739130435,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.413405627705628,0.348626713509173,0.445743307263261,2007.26086956522,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.360790909090909,0.304678433742207,0.445987238568684,2007.30434782609,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.295715584415584,0.285012163299227,0.446231169874108,2007.34782608696,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.320844155844156,0.30450303844346,0.446475101179531,2007.39130434783,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.419662337662338,0.366144537062354,0.446719032484955,2007.4347826087,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.519155411255411,0.458483457413998,0.446962963790379,2007.47826086957,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.605998268398268,0.558764419344716,0.447206895095802,2007.52173913043,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.671208225108225,0.640700754122897,0.447450826401226,2007.5652173913,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.698331168831169,0.683605908775953,0.447694757706649,2007.60869565217,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.698946753246753,0.679045106189332,0.447938689012073,2007.65217391304,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.635779220779221,0.632478956540938,0.448182620317496,2007.69565217391,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.560884415584416,0.559808696780287,0.44842655162292,2007.73913043478,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.499497402597403,0.480959982188245,0.448670482928344,2007.78260869565,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.418764935064935,0.413533053704021,0.448914414233767,2007.82608695652,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.354,0.368818258857509,0.449158345539191,2007.86956521739,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.340235930735931,0.35078431581952,0.449402276844614,2007.91304347826,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.350394805194805,0.357116515478608,0.449646208150038,2007.95652173913,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.390841991341991,0.380876593253891,0.449890139455461,2008,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.438903463203463,0.411961487879278,0.450134070760885,2008.04347826087,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.467172727272727,0.438577548492722,0.450378002066309,2008.08695652174,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.468363203463203,0.449494759402353,0.450621933371732,2008.13043478261,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.439667965367965,0.437393567607417,0.450865864677156,2008.17391304348,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.382449783549783,0.402442419419273,0.451109795982579,2008.21739130435,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.331634632034632,0.354237133533812,0.451353727288003,2008.26086956522,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.274699567099567,0.310288853766825,0.451597658593426,2008.30434782609,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.286186147186147,0.290622583323959,0.45184158989885,2008.34782608696,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.359006929646384,0.310113458468043,0.452085521204274,2008.39130434783,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.461160026700391,0.371754957086769,0.452329452509697,2008.4347826087,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.582754477595491,0.464093877438943,0.452573383815121,2008.47826086957,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.674827944669348,0.564374839369655,0.452817315120544,2008.52173913043,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.735507267748801,0.646311174147367,0.453061246425968,2008.5652173913,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.732391581032985,0.689216328800601,0.453305177731391,2008.60869565217,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.685995603136617,0.684655526213966,0.453549109036815,2008.65217391304,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.617073013713378,0.638089376565557,0.453793040342239,2008.69565217391,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.553586583326037,0.565419116804838,0.454036971647662,2008.73913043478,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.494214718614719,0.486570402212834,0.454280902953086,2008.78260869565,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.446784415584415,0.419143473728946,0.454524834258509,2008.82608695652,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.400484415584416,0.374428678882199,0.454768765563933,2008.86956521739,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.382742424242424,0.356394735844242,0.455012696869356,2008.91304347826,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.359200432900433,0.362726935503423,0.45525662817478,2008.95652173913,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.340934632034632,0.38648701327849,0.455500559480204,2009,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.324694372294372,0.41757190790388,0.455744490785627,2009.04347826087,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.326281818181818,0.44418796851736,0.455988422091051,2009.08695652174,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.320506060606061,0.455105179427131,0.456232353396474,2009.13043478261,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.312287012987013,0.443003987632138,0.456476284701898,2009.17391304348,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.30305367965368,0.408052839444179,0.456720216007321,2009.21739130435,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.303011688311688,0.359847553558756,0.456964147312745,2009.26086956522,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.282484415584416,0.315899273791521,0.457208078618168,2009.30434782609,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.253922257239779,0.296233003348732,0.457452009923592,2009.34782608696,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.261313733268719,0.315723878492874,0.457695941229016,2009.39130434783,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.309782536492853,0.377365377111681,0.457939872534439,2009.4347826087,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.402635593319109,0.469704297463279,0.458183803839863,2009.47826086957,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.523744332318914,0.569985259394595,0.458427735145286,2009.52173913043,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.636377151760667,0.651921594172694,0.45867166645071,2009.5652173913,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.721240112250429,0.694826748825362,0.458915597756133,2009.60869565217,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.729070443225429,0.690265946238887,0.459159529061557,2009.65217391304,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.670655157672679,0.643699796590552,0.459403460366981,2009.69565217391,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.594233766233766,0.571029536829918,0.459647391672404,2009.73913043478,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.505524242424242,0.492180822237362,0.459891322977828,2009.78260869565,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.44161645021645,0.42475389375359,0.460135254283251,2009.82608695652,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.412461038961039,0.380039098907088,0.460379185588675,2009.86956521739,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.388897402597403,0.362005155869017,0.460623116894098,2009.91304347826,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.378421212121212,0.368337355528171,0.460867048199522,2009.95652173913,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.358186147186147,0.392097433303262,0.461110979504946,2010,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.366590476190476,0.423182327928717,0.461354910810369,2010.04347826087,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.375619047619048,0.449798388542163,0.461598842115793,2010.08695652174,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.366179220779221,0.460715599451892,0.461842773421216,2010.13043478261,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.357933766233766,0.448614407656782,0.46208670472664,2010.17391304348,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.348014285714286,0.413663259468829,0.462330636032063,2010.21739130435,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.328956277056277,0.365457973583395,0.462574567337487,2010.26086956522,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.303848484848485,0.321509693816393,0.462818498642911,2010.30434782609,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.291734038811036,0.301843423373465,0.463062429948334,2010.34782608696,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.342376010716256,0.321334298517726,0.463306361253758,2010.39130434783,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.422561033055399,0.382975797136639,0.463550292559181,2010.4347826087,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.52171562581119,0.475314717488223,0.463794223864605,2010.47826086957,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.618740482697046,0.57559567941895,0.464038155170028,2010.52173913043,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.69824094602169,0.657532014197164,0.464282086475452,2010.5652173913,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.750001431369538,0.700437168850177,0.464526017780875,2010.60869565217,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.738800293718943,0.695876366263521,0.464769949086299,2010.65217391304,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.671329307961681,0.649310216615112,0.465013880391723,2010.69565217391,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.613267827692256,0.576639956854467,0.465257811697146,2010.73913043478,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.548830389805431,0.497791242262441,0.46550174300257,2010.78260869565,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.477704848192287,0.430364313778233,0.465745674307993,2010.82608695652,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.432295670995671,0.385649518931729,0.465989605613417,2010.86956521739,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.406751948051948,0.367615575893739,0.46623353691884,2010.91304347826,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.392549783549784,0.373947775552827,0.466477468224264,2010.95652173913,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.397162337662338,0.397707853327941,0.466721399529688,2011,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.410571861471861,0.428792747953512,0.466965330835111,2011.04347826087,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.440518614718615,0.455408808566942,0.467209262140535,2011.08695652174,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.445225108225108,0.466326019476597,0.467453193445958,2011.13043478261,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.4381329004329,0.454224827681647,0.467697124751382,2011.17391304348,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.417303896103896,0.419273679493449,0.467941056056805,2011.21739130435,2012.60869565217,93,"(3) Monotonic increase: positive break"
0.39195974025974,0.371068393608,0.468184987362229,2011.26086956522,2012.60869565217,93,"(3) Monotonic increase: positive break"
